0	0
0.01	1e-05
0.02	2.00001e-05
0.03	3.00005e-05
0.04	4.00012e-05
0.05	5.00024e-05
0.06	6.00042e-05
0.07	7.00067e-05
0.08	8.00101e-05
0.09	9.00145e-05
0.1	0.00010002
0.11	0.000110027
0.12	0.000120034
0.13	0.000130044
0.14	0.000140055
0.15	0.000150067
0.16	0.000160082
0.17	0.000170098
0.18	0.000180117
0.19	0.000190137
0.2	0.00020016
0.21	0.000210186
0.22	0.000220213
0.23	0.000230244
0.24	0.000240277
0.25	0.000250313
0.26	0.000260353
0.27	0.000270395
0.28	0.00028044
0.29	0.000290489
0.3	0.000300542
0.31	0.000310598
0.32	0.000320658
0.33	0.000330721
0.34	0.000340789
0.35	0.000350861
0.36	0.000360937
0.37	0.000371017
0.38	0.000381102
0.39	0.000391191
0.4	0.000401286
0.41	0.000411385
0.42	0.000421488
0.43	0.000431597
0.44	0.000441712
0.45	0.000451831
0.46	0.000461956
0.47	0.000472087
0.48	0.000482223
0.49	0.000492365
0.5	0.000502513
0.51	0.000512667
0.52	0.000522827
0.53	0.000532993
0.54	0.000543166
0.55	0.000553346
0.56	0.000563532
0.57	0.000573725
0.58	0.000583925
0.59	0.000594132
0.6	0.000604346
0.61	0.000614567
0.62	0.000624796
0.63	0.000635032
0.64	0.000645276
0.65	0.000655527
0.66	0.000665787
0.67	0.000676054
0.68	0.00068633
0.69	0.000696614
0.7	0.000706906
0.71	0.000717207
0.72	0.000727517
0.73	0.000737835
0.74	0.000748162
0.75	0.000758499
0.76	0.000768844
0.77	0.000779199
0.78	0.000789563
0.79	0.000799936
0.8	0.000810319
0.81	0.000820712
0.82	0.000831115
0.83	0.000841528
0.84	0.000851951
0.85	0.000862384
0.86	0.000872827
0.87	0.000883282
0.88	0.000893746
0.89	0.000904222
0.9	0.000914708
0.91	0.000925206
0.92	0.000935714
0.93	0.000946234
0.94	0.000956765
0.95	0.000967308
0.96	0.000977863
0.97	0.000988429
0.98	0.000999007
0.99	0.0010096
1	0.0010202
1.01	0.00103081
1.02	0.00104144
1.03	0.00105208
1.04	0.00106273
1.05	0.0010734
1.06	0.00108408
1.07	0.00109477
1.08	0.00110547
1.09	0.00111619
1.1	0.00112692
1.11	0.00113766
1.12	0.00114842
1.13	0.0011592
1.14	0.00116998
1.15	0.00118078
1.16	0.0011916
1.17	0.00120242
1.18	0.00121327
1.19	0.00122413
1.2	0.001235
1.21	0.00124589
1.22	0.00125679
1.23	0.00126771
1.24	0.00127864
1.25	0.00128959
1.26	0.00130055
1.27	0.00131153
1.28	0.00132253
1.29	0.00133354
1.3	0.00134457
1.31	0.00135561
1.32	0.00136667
1.33	0.00137774
1.34	0.00138884
1.35	0.00139995
1.36	0.00141107
1.37	0.00142222
1.38	0.00143338
1.39	0.00144456
1.4	0.00145575
1.41	0.00146696
1.42	0.0014782
1.43	0.00148944
1.44	0.00150071
1.45	0.00151199
1.46	0.0015233
1.47	0.00153462
1.48	0.00154596
1.49	0.00155732
1.5	0.00156869
1.51	0.00158009
1.52	0.0015915
1.53	0.00160294
1.54	0.00161439
1.55	0.00162586
1.56	0.00163736
1.57	0.00164887
1.58	0.0016604
1.59	0.00167195
1.6	0.00168352
1.61	0.00169512
1.62	0.00170673
1.63	0.00171836
1.64	0.00173002
1.65	0.00174169
1.66	0.00175339
1.67	0.0017651
1.68	0.00177684
1.69	0.0017886
1.7	0.00180038
1.71	0.00181219
1.72	0.00182401
1.73	0.00183586
1.74	0.00184773
1.75	0.00185962
1.76	0.00187153
1.77	0.00188347
1.78	0.00189543
1.79	0.00190741
1.8	0.00191941
1.81	0.00193144
1.82	0.00194349
1.83	0.00195556
1.84	0.00196766
1.85	0.00197978
1.86	0.00199193
1.87	0.0020041
1.88	0.00201629
1.89	0.00202851
1.9	0.00204075
1.91	0.00205302
1.92	0.00206531
1.93	0.00207763
1.94	0.00208997
1.95	0.00210234
